ts	elapsed	rss_kb	threads	fds	tcp_est	crawled_bytes	discovered_bytes	disk_free_mb	rss_kb_0	rss_kb_1
1789732155	109322	5385444	201	69352	16747	211522994	1642238850	87918	2671160	2714284
1789732185	109352	5388096	201	68016	15833	211575356	1642566104	87914	2674392	2713704
1789732216	109383	5404184	201	68886	16713	211655536	1642868206	87916	2690684	2713500
1789732246	109413	5404976	201	68912	17377	211711420	1643239347	87920	2691472	2713504
1789732277	109444	5404264	201	68546	15811	211784177	1643611774	87915	2690760	2713504
1789732307	109474	5398516	201	68331	15969	211812737	1643996377	87917	2684440	2714076
1789732337	109504	5387224	201	68286	15986	211889559	1644353227	87910	2673720	2713504
1789732368	109535	5393696	201	67564	15703	211964524	1644764360	87907	2680192	2713504
1789732398	109565	5393316	201	67687	15402	212016271	1645144378	87902	2679212	2714104
1789732429	109596	5402472	201	69270	15746	212091710	1645548553	87882	2688968	2713504
1789732459	109626	5387784	201	69288	16568	212168403	1645926967	87880	2674280	2713504
1789732490	109657	5405736	201	68796	15438	212217047	1646347449	87872	2692224	2713512
1789732520	109687	5405108	201	69654	16381	212299700	1646639437	87859	2691624	2713484
1789732551	109718	5414500	201	68362	16089	212348481	1646907434	87863	2701028	2713472
1789732581	109748	5397012	201	68419	17148	212425292	1647264204	87870	2683540	2713472
1789732612	109779	5393076	201	66984	16512	212478944	1647728414	87868	2679604	2713472
1789732642	109809	5393696	201	67154	16360	212552341	1648085377	87865	2679604	2714092
1789732673	109840	5392496	201	67685	17670	212610940	1648364916	87863	2679024	2713472
1789732703	109870	5402240	201	68142	18254	212683468	1648821270	87858	2688768	2713472
1789732734	109901	5404928	201	67764	16928	212768626	1649149505	87849	2691456	2713472
1789732764	109931	5418752	201	67305	17378	212817068	1649496387	87849	2705280	2713472
1789732795	109962	5409100	201	67172	15640	212895293	1649845134	87844	2693672	2715428
1789732826	109993	5401508	201	67021	16386	212949565	1650186252	87854	2687416	2714092
1789732856	110023	5394192	201	67496	16746	213049671	1650693162	87859	2679352	2714840
1789732886	110053	5392532	201	67629	17538	213076918	1651031759	87916	2679024	2713508
1789732917	110084	5395248	201	66590	16280	213150147	1651502484	87921	2681144	2714104
1789732947	110114	5394300	201	67157	16585	213201781	1651952750	87923	2680756	2713544
1789732978	110145	5392572	201	67279	16562	213253538	1652289835	87918	2679028	2713544
1789733008	110175	5393120	201	66002	15592	213353317	1652627279	87919	2679576	2713544
1789733039	110206	5402804	201	67096	16682	213411033	1653104816	87911	2688732	2714072
1789733069	110236	5396368	201	67321	17169	213488955	1653459187	87917	2682820	2713548
1789733100	110267	5406640	201	66900	16660	213540867	1653747558	87915	2693092	2713548
1789733130	110297	5395372	201	68071	16135	213614122	1654130017	87917	2681824	2713548
1789733161	110328	5400232	201	67930	16854	213666883	1654447020	87910	2686684	2713548
1789733191	110358	5408636	201	66997	16419	213720609	1654755201	87905	2693900	2714736
1789733221	110388	5396180	201	67951	17180	213824318	1655099518	87907	2682632	2713548
1789733251	110418	5392164	201	68071	18098	213878311	1655428512	87904	2678616	2713548
1789733282	110449	5392140	201	67790	17501	213927067	1655695748	87899	2678592	2713548
1789733312	110479	5393016	201	67347	17431	214009265	1656044205	87893	2679468	2713548
1789733343	110510	5391560	201	67150	17768	214057912	1656336945	87895	2678012	2713548
1789733373	110540	5391560	201	67472	17960	214112539	1656700316	87886	2678012	2713548
1789733403	110570	5391560	201	66220	16850	214162440	1657128514	87896	2678012	2713548
1789733434	110601	5392204	201	66475	17701	214234931	1657434056	87893	2678016	2714188
1789733464	110631	5393904	201	64978	15930	214314236	1657855008	87879	2680356	2713548
1789733495	110662	5404176	201	65803	15961	214362553	1658272741	87868	2689984	2714192
1789733525	110692	5400648	201	65308	16413	214470621	1658678319	87873	2687100	2713548
1789733556	110723	5395480	201	65424	16803	214495191	1658995553	87867	2681932	2713548
1789733586	110753	5402224	201	65868	17063	214544403	1659383047	87860	2688676	2713548
1789733617	110784	5409716	201	66778	17663	214625055	1659758980	87854	2695452	2714264
1789733647	110814	5401084	201	66567	16047	214698152	1660056007	87855	2686924	2714160
1789733678	110845	5406400	201	66567	16695	214782805	1660359952	87856	2692852	2713548
1789733708	110875	5406804	201	67339	16998	214855804	1660747474	87849	2693256	2713548
1789733738	110905	5405628	201	67360	17103	214909548	1661086428	87838	2692080	2713548
1789733769	110936	5390556	201	66905	17251	214963866	1661349546	87840	2677008	2713548
1789733799	110966	5402380	201	67341	17147	215066415	1661660096	87840	2687612	2714768
1789733830	110997	5396504	201	67122	17498	215119112	1661961777	87848	2682956	2713548
1789733861	111028	5391116	201	66189	17318	215167907	1662338321	87851	2677008	2714108
1789733891	111058	5390556	201	67761	17640	215221502	1662707145	87844	2677008	2713548
1789733922	111089	5407932	201	67301	16098	215299198	1663227074	87836	2694384	2713548
1789733952	111119	5398852	201	67942	16871	215374733	1663530298	87834	2685304	2713548
1789733983	111150	5394056	201	68124	16292	215427182	1663981981	87893	2680508	2713548
1789734013	111180	5400448	201	68278	17308	215476403	1664220752	87892	2686900	2713548
1789734044	111211	5396168	201	68131	17068	215556642	1664536163	87892	2682620	2713548
1789734074	111241	5392556	201	68010	16052	215629430	1665044299	87889	2679008	2713548
1789734105	111272	5390556	201	67636	16106	215707377	1665362426	87883	2677008	2713548
1789734135	111302	5398840	201	67929	16462	215784007	1665648637	87874	2685292	2713548
1789734166	111333	5392776	201	67277	16732	215838855	1665987662	87873	2677864	2714912
1789734196	111363	5398320	201	67241	17090	215914492	1666307941	87868	2682044	2716276
1789734226	111393	5409228	201	67545	16367	215966900	1666642776	87856	2691580	2717648
1789734257	111424	5400092	201	67469	16742	216040014	1666971215	87858	2682444	2717648
1789734287	111454	5407876	201	67870	16894	216097070	1667331279	87850	2690228	2717648
1789734318	111485	5398588	201	67809	18189	216170092	1667777360	87847	2680940	2717648
1789734348	111515	5397164	201	66963	17884	216223683	1668150799	87845	2679516	2717648
1789734379	111546	5396536	201	66924	17227	216277362	1668455589	87847	2678888	2717648
1789734409	111576	5399204	201	65802	16428	216350483	1668728683	87851	2681556	2717648
1789734440	111607	5396536	201	67371	17513	216408517	1669141194	87840	2678888	2717648
1789734470	111637	5412168	201	67234	16446	216457328	1669514985	87908	2690420	2721748
1789734501	111668	5398044	201	67507	17084	216557567	1669962553	87899	2680396	2717648
1789734531	111698	5402220	201	66423	15028	216630718	1670460034	87888	2684572	2717648
1789734562	111729	5418936	201	67296	15858	216713715	1670755884	87887	2701288	2717648
1789734592	111759	5412996	201	67850	15998	216737964	1671090293	87886	2695348	2717648
1789734622	111789	5398048	201	66910	16372	216810968	1671395992	87888	2680400	2717648
1789734653	111820	5411044	201	67962	17281	216874568	1671767244	87887	2691560	2719484
1789734683	111850	5409684	201	68569	17126	216923147	1672039497	87884	2692036	2717648
1789734713	111880	5399720	201	67881	17815	216996827	1672280658	87891	2682072	2717648
1789734744	111911	5399732	201	68389	16919	217072432	1672633127	87887	2680904	2718828
1789734774	111941	5400124	201	67597	15608	217153182	1673073167	87883	2681768	2718356
1789734805	111972	5403988	201	66543	15699	217207825	1673387990	87882	2685740	2718248
1789734835	112002	5398544	201	67162	15664	217280368	1673676257	87876	2680840	2717704
1789734865	112032	5399216	201	67025	15810	217337337	1674082835	87878	2681524	2717692
1789734896	112063	5399072	201	66501	15692	217361829	1674430863	87881	2681412	2717660
1789734927	112094	5399052	201	66973	15215	217410953	1674819637	87880	2680852	2718200
1789734957	112124	5413976	201	67356	15077	217513864	1675198819	87875	2696316	2717660
1789734988	112155	5401660	201	67785	14601	217587325	1675511711	87870	2684000	2717660
1789735018	112185	5399744	201	67468	15776	217646709	1675842817	87873	2682084	2717660
1789735048	112215	5399440	201	68369	15751	217695341	1676282180	87852	2681780	2717660
1789735079	112246	5399636	201	68322	15788	217773520	1676672663	87845	2681976	2717660
1789735109	112276	5399096	201	69053	15893	217826539	1676929545	87843	2681436	2717660
1789735140	112307	5407780	201	67926	16119	217899148	1677233532	87839	2690120	2717660
1789735170	112337	5411820	201	68082	17053	217958742	1677492252	87839	2694160	2717660
1789735201	112368	5399948	201	68937	17573	218031775	1677914054	87827	2682288	2717660
1789735231	112398	5399100	201	68727	17506	218083651	1678167492	87829	2681440	2717660
1789735262	112429	5404252	201	67474	15449	218161129	1678553871	87823	2686592	2717660
1789735292	112459	5402552	201	68354	15347	218210028	1678929738	87829	2684892	2717660
1789735323	112490	5399124	201	68847	17105	218265477	1679149688	87823	2681488	2717636
1789735353	112520	5407288	201	67324	15475	218313721	1679557163	87814	2689628	2717660
1789735384	112551	5400384	201	68689	16779	218390519	1679901274	87816	2682720	2717664
1789735414	112581	5400636	201	67076	15811	218445512	1680270851	87808	2682972	2717664
1789735445	112612	5400396	201	67546	15510	218519392	1680664202	87803	2682732	2717664
1789735475	112642	5411592	201	67668	16511	218595636	1681024927	87806	2693924	2717668
1789735506	112673	5410972	201	68348	15263	218669474	1681497911	87799	2685452	2725520
1789735536	112703	5412464	201	67770	16258	218729795	1681790605	87809	2687448	2725016
1789735567	112734	5406928	201	68367	16432	218802757	1682151450	87806	2681912	2725016
1789735597	112764	5405932	201	69290	17569	218856028	1682476150	87805	2680916	2725016
1789735628	112795	5411180	201	68791	17796	218933478	1682796811	87804	2681288	2729892
1789735658	112825	5415004	201	69228	16917	218985090	1683075438	87799	2685112	2729892
1789735689	112856	5410808	201	69327	16872	219058339	1683307943	87795	2680916	2729892
1789735719	112886	5411804	201	68125	15683	219141822	1683690567	87800	2681912	2729892
1789735750	112917	5410840	201	67751	16539	219191019	1683954766	87809	2680948	2729892
1789735781	112948	5426816	201	67727	15912	219244318	1684363636	87803	2696924	2729892
1789735811	112978	5410840	201	68532	16482	219322487	1684756892	87799	2680948	2729892
1789735842	113009	5424012	201	67142	16454	219400344	1685044896	87807	2694120	2729892
1789735872	113039	5417384	201	68321	16919	219454001	1685469624	87808	2687484	2729900
1789735902	113069	5417384	201	68122	17314	219502977	1685830886	87802	2687484	2729900
1789735933	113100	5417384	201	67726	15922	219581578	1686350517	87797	2687484	2729900
1789735963	113130	5417384	201	67810	17358	219630932	1686703668	87800	2687484	2729900
1789735994	113161	5420728	201	67224	16937	219707873	1687121842	87798	2690828	2729900
1789736024	113191	5420728	201	66454	17829	219760389	1687437354	87793	2690828	2729900
1789736054	113221	5429144	201	65666	17500	219856677	1687806506	87788	2699240	2729904
1789736085	113252	5421140	201	67129	18169	219894635	1688127424	87781	2691236	2729904
1789736115	113282	5421140	201	65662	16554	219967078	1688439478	87835	2691236	2729904
1789736146	113313	5445796	201	67256	16394	220045467	1688870136	87816	2715892	2729904
1789736177	113344	5436720	201	67254	15613	220118940	1689172569	87815	2706816	2729904
1789736207	113374	5442716	201	66880	16245	220202253	1689494790	87809	2712200	2730516
1789736238	113405	5427608	201	66682	16529	220251443	1689838981	87816	2697704	2729904
1789736268	113435	5426324	201	67285	16320	220300545	1690198505	87809	2696420	2729904
1789736299	113466	5424472	201	65701	15760	220360520	1690647746	87815	2694568	2729904
1789736329	113496	5424068	201	66226	16843	220409404	1690943520	87812	2694164	2729904
1789736360	113527	5435264	201	64671	15230	220514101	1691442979	87813	2705360	2729904
1789736390	113557	5431048	201	66049	15201	220588212	1691905449	87804	2701144	2729904
1789736421	113588	5440796	201	67485	16269	220668671	1692298518	87794	2710892	2729904
1789736451	113618	5434880	201	67559	16494	220717552	1692724175	87795	2704976	2729904
1789736481	113648	5424164	201	67268	16742	220766674	1693075259	87791	2694260	2729904
1789736512	113679	5432904	201	67112	15712	220849942	1693367781	87800	2703000	2729904
1789736542	113709	5444888	201	67592	16917	220898520	1693693163	87808	2714984	2729904
1789736573	113740	5447436	201	67487	16476	220983404	1694165383	87795	2717532	2729904
1789736604	113771	5433244	201	67698	17240	221056115	1694436445	87797	2702756	2730488
1789736634	113801	5432660	201	67483	17367	221109373	1694706674	87798	2702756	2729904
1789736665	113832	5432660	201	69109	17883	221161250	1695181081	87784	2702756	2729904
1789736695	113862	5444552	201	68222	15984	221264093	1695522677	87781	2714612	2729940
1789736726	113893	5451980	201	68414	15294	221316896	1695932405	87780	2717936	2734044
1789736756	113923	5439260	201	68491	16788	221365555	1696188738	87777	2709316	2729944
1789736787	113954	5447504	201	68759	16583	221447363	1696535264	87773	2717560	2729944
1789736817	113984	5433252	201	67888	17705	221496226	1696933497	87782	2703308	2729944
1789736848	114015	5439184	201	68427	17304	221573307	1697256087	87772	2709240	2729944
1789736878	114045	5438420	201	68101	16923	221625910	1697681853	87768	2708464	2729956
1789736908	114075	5433940	201	67465	16791	221674932	1698076345	87770	2703984	2729956
1789736939	114106	5442668	201	68378	16473	221727093	1698419778	87759	2712712	2729956
1789736969	114136	5435308	201	68803	17262	221829301	1698777427	87748	2705352	2729956
1789737000	114167	5433264	201	68474	17461	221883121	1699104204	87750	2703308	2729956
1789737030	114197	5438796	201	67492	17219	221936353	1699458523	87745	2708840	2729956
1789737061	114228	5433272	201	68089	18264	222015630	1699807689	87739	2703308	2729964
1789737091	114258	5443908	201	67158	16901	222090676	1700134523	87733	2713944	2729964
1789737122	114289	5433272	201	66813	17140	222138848	1700461018	87738	2703308	2729964
1789737153	114320	5433272	201	66647	16906	222191030	1700722267	87737	2703308	2729964
1789737183	114350	5434268	201	65689	17936	222267706	1701020907	87741	2704304	2729964
1789737214	114381	5434336	201	64228	16221	222319221	1701390343	87729	2704372	2729964
1789737244	114411	5435760	201	65423	15443	222419138	1701739505	87721	2705796	2729964
1789737275	114442	5433272	201	65638	15543	222473327	1702127468	87725	2703308	2729964
1789737305	114472	5442968	201	63421	16002	222546838	1702408938	87730	2713004	2729964
1789737336	114503	5443992	201	65643	17030	222576354	1702834583	87730	2713360	2730632
1789737366	114533	5440196	201	65146	16610	222628637	1703126509	87735	2710232	2729964
1789737396	114563	5442748	201	65462	16937	222729248	1703496748	87727	2712784	2729964
1789737427	114594	5446364	201	65695	17008	222782753	1703857624	87722	2714220	2732144
1789737457	114624	5440820	201	66314	17850	222831512	1704134015	87729	2710856	2729964
1789737488	114655	5440200	201	65826	18080	222940768	1704507395	87794	2710236	2729964
1789737519	114686	5440200	201	65605	18396	222989363	1704815500	87791	2710236	2729964
1789737549	114716	5445296	201	64564	17259	223041059	1705187937	87793	2715332	2729964
1789737580	114747	5440324	201	64941	16237	223115313	1705519891	87784	2710360	2729964
1789737610	114777	5440304	201	63432	15042	223163952	1705843621	87788	2710332	2729972
1789737641	114808	5462736	201	65287	15131	223244232	1706125083	87775	2732764	2729972
1789737671	114838	5459316	201	64825	14614	223293337	1706478016	87781	2725160	2734156
